OBJECTID *,Shape *,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
1691,Polygon,1916,California,USDA Forest Service,Eldorado National Forest,GOLD CHANNEL,0,8/8/1916,<Null>,14 - Unknown / Unidentified,,<Null>,52.3661,<Null>,Suppression (Wildfire),0000G233,1790.680294,211918.1081
1692,Polygon,1916,California,USDA Forest Service,Eldorado National Forest,BACCHI FIRE,0,7/26/1916,<Null>,9 - Miscellaneous,,<Null>,122.9488,<Null>,Suppression (Wildfire),0000G251,2736.246751,497556.0451
1693,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,11.06037,<Null>,Suppression (Wildfire),0000G161,857.262198,44759.74009
1694,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,27.49242,<Null>,Suppression (Wildfire),0000G221,1293.20266,111257.8584
1695,Polygon,1916,California,USDA Forest Service,Eldorado National Forest,NORTH BEAR CK #2,0,10/30/1916,<Null>,14 - Unknown / Unidentified,,<Null>,8.296115,<Null>,Suppression (Wildfire),0000G314,660.565448,33573.18694
1696,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,21.21245,<Null>,Suppression (Wildfire),0000G229,1106.215185,85843.75826
1697,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,8.798162,<Null>,Suppression (Wildfire),0000G315,680.257317,35604.90151
1698,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,29.45894,<Null>,Suppression (Wildfire),0000G232,1397.035157,119216.1209
1699,Polygon,1916,California,USDA Forest Service,Eldorado National Forest,BEAR CK,0,9/10/1916,<Null>,9 - Miscellaneous,,<Null>,23.59678,<Null>,Suppression (Wildfire),0000G263,1278.554995,95492.79443
1700,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1860.481,<Null>,Suppression (Wildfire),0000G264,12600.96246,7529099.311
1701,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,11.90576,<Null>,Suppression (Wildfire),0000G245,905.736218,48180.89348
1702,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,13.40578,<Null>,Suppression (Wildfire),0000G243,839.699077,54251.27009
1876,Polygon,1916,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,149.8798,<Null>,Suppression (Wildfire),0,3154.169124,606541.8912
1877,Polygon,1916,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,29.89801,<Null>,Suppression (Wildfire),0,1311.530868,120992.9521
1878,Polygon,1916,California,Contract County,Los Angeles County,MINT CYN,0,9/26/1916,<Null>,14 - Unknown / Unidentified,,<Null>,36.08595,<Null>,Suppression (Wildfire),0,1661.046798,146034.6356
1879,Polygon,1916,California,Contract County,Los Angeles County,SHEEP MT. FIRE,0,8/30/1916,<Null>,14 - Unknown / Unidentified,,<Null>,370.7311,<Null>,Suppression (Wildfire),0,4826.59928,1500295.444
1880,Polygon,1916,California,Contract County,Los Angeles County,BUCKHORN,0,11/13/1916,<Null>,14 - Unknown / Unidentified,,<Null>,257.6088,<Null>,Suppression (Wildfire),0,4129.158518,1042505.892
1881,Polygon,1916,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,146.3295,<Null>,Suppression (Wildfire),204,2976.330116,592174.5516
1882,Polygon,1916,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,132.4937,<Null>,Suppression (Wildfire),205,2771.998552,536183.0086
2341,Polygon,1916,California,USDA Forest Service,Six Rivers National Forest,SIMS GULCH,0,8/24/1916,<Null>,5 - Debris,,<Null>,206.1844,<Null>,Suppression (Wildfire),200087,3521.218398,834398.6433
2342,Polygon,1916,California,USDA Forest Service,Six Rivers National Forest, ,0,8/27/1916,<Null>,1 - Lightning,,<Null>,165.756,<Null>,Suppression (Wildfire),400725,3015.034091,670790.7033
2343,Polygon,1916,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,75.36504,<Null>,Suppression (Wildfire),0,2079.290868,304991.4813
2344,Polygon,1916,California,USDA Forest Service,Mendocino National Forest,TROUGH SPRINGS,0,<Null>,<Null>,2 - Equipment Use,,<Null>,6189.307,<Null>,Suppression (Wildfire),42,30042.76461,25047235.3
3487,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,1506.656,<Null>,Suppression (Wildfire),7,10273.81144,6097222.51
3488,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,3923.383,<Null>,Suppression (Wildfire),8,19011.98412,15877366.39
4783,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,2132.044,<Null>,Suppression (Wildfire),0000G221,12642.40769,8628074.892
4784,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,11.68709,<Null>,Suppression (Wildfire),0000G224,920.844699,47295.98527
4785,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,9.059391,<Null>,Suppression (Wildfire),0000G268,690.285476,36662.054
4786,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,772.8812,<Null>,Suppression (Wildfire),0000121P,6375.771394,3127739.191
4787,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,14.45642,<Null>,Suppression (Wildfire),0000G241,871.984871,58503.06806
4788,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,4306.152,<Null>,Suppression (Wildfire),0,21838.21489,17426379.64
4789,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,17.99066,<Null>,Suppression (Wildfire),0000G151,972.834988,72805.61439
4790,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,479.6085,<Null>,Suppression (Wildfire),0000G242,6665.031313,1940906.611
4791,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,73.35098,<Null>,Suppression (Wildfire),0000G223,2146.842328,296840.9022
4792,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,32.25132,<Null>,Suppression (Wildfire),0000P275,1439.163167,130516.4715
4793,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1397.12,<Null>,Suppression (Wildfire),0000C261,10675.0825,5653946.15
4794,Polygon,1916,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,170.5546,<Null>,Suppression (Wildfire),0000225_,3303.212878,690210.0666
4795,Polygon,1916,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,120.8801,<Null>,Suppression (Wildfire),1,4103.023529,489184.609
4796,Polygon,1916,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,265.9265,<Null>,Suppression (Wildfire),2,4691.967331,1076166.514
4797,Polygon,1916,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,375.4526,<Null>,Suppression (Wildfire),3,5228.096689,1519402.972
4801,Polygon,1916,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,290.9312,<Null>,Suppression (Wildfire),4,5668.024307,1177357.005
4802,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1334.724,<Null>,Suppression (Wildfire),1,10279.7142,5401437.955
4803,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,569.3619,<Null>,Suppression (Wildfire),2,6205.961441,2304125.67
4804,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,6239.919,<Null>,Suppression (Wildfire),3,25784.29868,25252056.27
4805,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,4081.764,<Null>,Suppression (Wildfire),4,19838.11383,16518311.23
4806,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,74.35994,<Null>,Suppression (Wildfire),5,2301.489083,300924.0083
4807,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,262.3775,<Null>,Suppression (Wildfire),6,4182.510905,1061803.905
4808,Polygon,1916,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,121.1995,<Null>,Suppression (Wildfire),7,3031.296911,490477.0441
4809,Polygon,1916,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,127.471,<Null>,Suppression (Wildfire),5,2925.636023,515856.8057
4810,Polygon,1916,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,61.88639,<Null>,Suppression (Wildfire),19,1939.129685,250445.3368
4811,Polygon,1916,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,561.303,<Null>,Suppression (Wildfire),14,7782.900289,2271512.715
4812,Polygon,1916,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,639.2841,<Null>,Suppression (Wildfire),29,17638.11429,2587090.859
4813,Polygon,1916,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,132.8007,<Null>,Suppression (Wildfire),46,3337.48446,537425.233
5140,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,1 - Lightning, ,<Null>,983.9702,<Null>,Suppression (Wildfire),2,11807.58679,3981985.993
5141,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,297.999,<Null>,Suppression (Wildfire),3,4457.771882,1205959.062
5142,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,699.1605,<Null>,Suppression (Wildfire),1,8211.093141,2829402.353
6853,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,293.175,<Null>,Suppression (Wildfire),9,4196.927358,1186436.991
11496,Polygon,1916,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,1151.08,<Null>,Suppression (Wildfire),4,12622.13202,4658256.703
11631,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Baldy,3N 9W-33,Alpine Cyn N of Coldbrook- AFA 1911-1924Angeles map 1:9*",515,514.518,<Null>,Suppression (Wildfire),0,6121.989378,2082180.438
11636,Polygon,1916,California,USDA Forest Service,Angeles National Forest,SAND CANYON,0,9/12/1916,<Null>,14 - Unknown / Unidentified," S Imsand,Tujunga, 3N 15W-1,12, S of Sand Cyn Fork,VERSIONC-AFA 1906-1930 Cum m*",472,471.8914,<Null>,Suppression (Wildfire),0,6010.172082,1909676.716
11905,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,6N14W-24,NE of Lincoln Crest-AFA 1911-30 Saugus+T maps 1:256400",400,186.6939,<Null>,Suppression (Wildfire),0,3389.521305,755523.2668
12034,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,5N16W-28, NE end Tapia Cyn-AFA 1911-1930 Saugus map 1:256400",184,183.9873,<Null>,Suppression (Wildfire),0,3122.248568,744570.287
13303,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,5N15W-29,W of Bouquet-Vasquez jn-AFA 1911-30 Saugus+T maps 1:25*",165,201.2844,<Null>,Suppression (Wildfire),0,3398.721631,814569.1281
13304,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,5N16W-36+5N15W-31-29,19, Del Sur Ridge- AFA 1911-1930 Saugus ma*",1754,1754.288,<Null>,Suppression (Wildfire),0,17153.83748,7099351.042
13305,Polygon,1916,California,USDA Forest Service,Angeles National Forest,TUNNEL,0,9/14/1916,<Null>,14 - Unknown / Unidentified,"S.Imsand,Tujunga,3N15W-18+3N16W-24,San Fer'o Pass,VERSION-A-AFA 1911-1924Angele*",670,242.1689,<Null>,Suppression (Wildfire),0,4465.156679,980022.695
13308,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Tujunga,3N15W-11, StaClaraDivide,VERSION C-AFA 1906-1930 Cum map 1:126*",562,561.6374,<Null>,Suppression (Wildfire),0,5838.090559,2272865.94
13309,Polygon,1916,California,USDA Forest Service,Angeles National Forest,LIME KILN CANYON,0,4/17/1916,<Null>,14 - Unknown / Unidentified,"S.Imsand,Tujunga,3N14W-19,N side Limekiln Cyn- AFA 1911-1924Angeles map 1:95040",80,89.25017,<Null>,Suppression (Wildfire),0,2344.72761,361182.6244
13310,Polygon,1916,California,USDA Forest Service,Angeles National Forest,1916-SUPERVISOR#35,0,6/24/1916,<Null>,14 - Unknown / Unidentified,"S.Imsand,Tujunga,2N15W-1,W of Lopez Cyn Rd S end- AFA 1911-1924Angeles map 1:95*",100,127.0033,<Null>,Suppression (Wildfire),0,2915.129241,513963.9757
13444,Polygon,1916,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,79.39436,8 - Unknown,Suppression (Wildfire),52,2134.802076,321297.5712
13445,Polygon,1916,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,102.6262,8 - Unknown,Suppression (Wildfire),59,2491.998627,415313.5669
13446,Polygon,1916,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,2855.049,8 - Unknown,Suppression (Wildfire),240,13980.81993,11553974.4
14053,Polygon,1916,California,USDA Forest Service,Angeles National Forest,CHILAO,0,6/26/1916,<Null>,14 - Unknown / Unidentified,"S.Imsand,Arroyo-West Fork,3N 11W-23,Chilao Creek- AFA 1911-1924Angeles map 1:95*",115,139.3635,<Null>,Suppression (Wildfire),0,3041.087118,563983.9921
14224,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,8N16W-32,33, E 3Pts,NE of mine-AFA 1911-30 Saugus+T map 1:256400",40,151.5827,<Null>,Suppression (Wildfire),0,2849.240003,613433.3063
14339,Polygon,1916,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,526.7765,<Null>,Suppression (Wildfire),43,6040.816322,2131788.887
15475,Polygon,1916,California,USDA Forest Service,Angeles National Forest,SAND CANYON,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,3N15W-12,13,14,Sta Clara Divide,VERSION-S-AFA 1911-1930 Saugus *",365,370.7103,<Null>,Suppression (Wildfire),0,6186.209252,1500211.397
15476,Polygon,1916,California,USDA Forest Service,Angeles National Forest,TUNNEL,0,9/14/1916,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,3N16W-13,24,San Fernando Pass,VERSION-T+S-AFA 1911-30 T+Saugus *",3200,3440.768,<Null>,Suppression (Wildfire),0,16664.32874,13924294.66
15477,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,4N16W-36, NE Newhall-AFA 1911-30 Saugus+T maps 1:256400",100,161.2883,<Null>,Suppression (Wildfire),0,3073.045647,652710.8041
15550,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified," S Imsand,Saugus,7N 16W-1,Kings Canyon Ranch area-AFA 1911-1920 Trans map 1:260*",40,66.59301,<Null>,Suppression (Wildfire),0,1887.072297,269492.3548
15555,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified," S Imsand,Saugus, 6N 13W-19,30, Lincoln Crest-AFA 1911-1920 Trans map 1:260100",200,124.5331,<Null>,Suppression (Wildfire),0,2818.779118,503967.7515
15559,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified," S Imsand,Saugus, 5N 16W-29, both sides Tapia Cyn-AFA 1911-1920 Trans map 1:260*",80,99.54929,<Null>,Suppression (Wildfire),0,2372.889747,402861.6556
15563,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified," S Imsand,Saugus, 5N 16W+ 5N 15W;LAAqueduct,N&S DryRes-AFA 1911-1920 Trans map *",3320,4760.586,<Null>,Suppression (Wildfire),0,29959.64291,19265407.55
15574,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified," S Imsand, Saugus, 4N 15W-15,22, SE side Mint Canyon-AFA 1911-1920 Trans map 1:*",40,38.60192,<Null>,Suppression (Wildfire),0,1423.187392,156216.4255
15575,Polygon,1916,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified," S Imsand, near Tujunga, 4N 15W-27, W of Humphreys RR stop-AFA 1911-1920 Trans *",100,116.5742,<Null>,Suppression (Wildfire),0,2494.766179,471758.9619
15689,Polygon,1916,California,USDA Forest Service,Angeles National Forest,DUARTE,0,7/31/1916,<Null>,14 - Unknown / Unidentified,"S.Imsand,Arroyo,1N 10W-28- AFA 1911-1924Angeles map 1:95040",80,179.4985,<Null>,Suppression (Wildfire),0,3171.383139,726404.7031
471,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,MARINE ROCK,0,8/6/1917,<Null>,14 - Unknown / Unidentified,,<Null>,117.7646,<Null>,Suppression (Wildfire),200103,2576.608918,476576.5408
472,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,BOISE CREEK,0,8/8/1917,<Null>,14 - Unknown / Unidentified,,<Null>,1221.415,<Null>,Suppression (Wildfire),200105,8259.790898,4942893.01
473,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,RED CAP,0,7/17/1917,<Null>,1 - Lightning,,<Null>,1810.206,<Null>,Suppression (Wildfire),200099,12908.03727,7325644.472
688,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,10/14/1917,<Null>,14 - Unknown / Unidentified,,<Null>,19.9155,<Null>,Suppression (Wildfire),400732,1007.654711,80595.17901
689,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,6/29/1917,<Null>,14 - Unknown / Unidentified,,<Null>,22.90344,<Null>,Suppression (Wildfire),400790,1080.603557,92686.91622
690,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,8/1/1917,<Null>,14 - Unknown / Unidentified,,<Null>,8.96185,<Null>,Suppression (Wildfire),400813,675.950582,36267.32273
691,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,8/1/1917,<Null>,14 - Unknown / Unidentified,,<Null>,11.94932,<Null>,Suppression (Wildfire),400818,780.526512,48357.17785
692,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,10/28/1917,<Null>,14 - Unknown / Unidentified,,<Null>,7.468575,<Null>,Suppression (Wildfire),400863,617.070757,30224.24999
693,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,N/A,0,9/29/1917,<Null>,5 - Debris,,<Null>,2970.01,<Null>,Suppression (Wildfire),77,22261.06344,12019205.43
694,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,SERPENTINE CAMP,0,9/3/1917,<Null>,5 - Debris,,<Null>,996.8362,<Null>,Suppression (Wildfire),200109,11177.47785,4034052.811
695,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,CAMP CREEK #1,0,8/6/1917,<Null>,5 - Debris,,<Null>,5133.942,<Null>,Suppression (Wildfire),200101,20037.46598,20776327.26
715,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,614.3027,<Null>,Suppression (Wildfire),103,6748.596368,2485995.024
716,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,477.5226,<Null>,Suppression (Wildfire),102,5489.969709,1932465.273
717,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,327.3935,<Null>,Suppression (Wildfire),101,4830.670614,1324914.524
718,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1124.666,<Null>,Suppression (Wildfire),129,9501.160724,4551361.837
719,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,736.8121,<Null>,Suppression (Wildfire),141,8045.106513,2981772.923
720,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,1349.876,<Null>,Suppression (Wildfire),97,10458.24501,5462753.349
721,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1251.611,<Null>,Suppression (Wildfire),131,10324.48372,5065090.863
722,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,12700.77,<Null>,Suppression (Wildfire),138,31186.2353,51398206.82
723,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,9203.51,<Null>,Suppression (Wildfire),54,28872.04707,37245281.29
724,Polygon,1917,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1481.313,<Null>,Suppression (Wildfire),139,10857.44332,5994660.372
725,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,649.0859,<Null>,Suppression (Wildfire),50,6920.820847,2626757.262
726,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,9.022004,<Null>,Suppression (Wildfire),62,721.198916,36510.7544
727,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,321.896,<Null>,Suppression (Wildfire),10,4558.612963,1302666.806
873,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,329.4342,<Null>,Suppression (Wildfire),60,4648.291355,1333173.009
874,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,28.08279,<Null>,Suppression (Wildfire),20,1340.797294,113647.0278
875,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,431.4452,<Null>,Suppression (Wildfire),61,5345.00355,1745996.567
876,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,10.27698,<Null>,Suppression (Wildfire),37,798.060967,41589.47437
877,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,672.6866,<Null>,Suppression (Wildfire),57,7884.157906,2722266.279
878,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,64.16259,<Null>,Suppression (Wildfire),6,2394.013365,259656.7926
879,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,42.62601,<Null>,Suppression (Wildfire),48,1620.062488,172501.3518
880,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,15.50106,<Null>,Suppression (Wildfire),4,974.676943,62730.54807
881,Polygon,1917,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1615.874,<Null>,Suppression (Wildfire),28,13665.10541,6539211.046
1162,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest,PACKSADDLE,0,8/27/1917,<Null>,14 - Unknown / Unidentified,,<Null>,337.1633,<Null>,Suppression (Wildfire),200108,4483.183793,1364451.337
1163,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,8/1/1917,<Null>,1 - Lightning,,<Null>,213.8057,<Null>,Suppression (Wildfire),400723,3792.211944,865240.8369
1164,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,8/1/1917,<Null>,1 - Lightning,,<Null>,636.6486,<Null>,Suppression (Wildfire),400722,6544.660155,2576425.585
1165,Polygon,1917,California,USDA Forest Service,Six Rivers National Forest, ,0,8/18/1917,<Null>,5 - Debris,,<Null>,133.6191,<Null>,Suppression (Wildfire),400724,2835.481102,540737.4987
1166,Polygon,1917,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,7351.136,<Null>,Suppression (Wildfire),112,23611.69256,29748990
1167,Polygon,1917,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,2715.752,<Null>,Suppression (Wildfire),117,17625.48892,10990259.72
1168,Polygon,1917,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1051.586,<Null>,Suppression (Wildfire),118,11670.45396,4255618.784
1169,Polygon,1917,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,119.5928,<Null>,Suppression (Wildfire),132,3343.042064,483974.9607
1170,Polygon,1917,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,3869.48,<Null>,Suppression (Wildfire),0,17780.64497,15659229.02
